KL1204,AMS,MUC,2026-02-05T13:00,1490.00
KL1205,AMS,TLV,2026-02-05T10:00,204.00
KL1206,AMS,JFK,2026-02-05T18:00,352.00
KL1207,AMS,MAD,2026-02-05T21:00,208.00
KL1208,AMS,CDG,2026-02-05T13:00,176.00
KL1209,UIO,AMS,2026-02-05T06:00,1073.00
KL1210,UIO,BCN,2026-02-05T17:00,505.00
KL1211,UIO,IAH,2026-02-05T16:00,657.00
KL1212,UIO,BRU,2026-02-05T09:00,1445.00
KL1213,UIO,SYD,2026-02-05T12:00,982.00
KL1214,UIO,BOS,2026-02-05T11:00,1282.00
KL1215,UIO,EZE,2026-02-05T14:00,295.00
KL1216,UIO,TLV,2026-02-05T18:00,309.00
KL1217,UIO,JFK,2026-02-05T23:00,904.00
KL1218,UIO,MAD,2026-02-05T17:00,1038.00
KL1219,UIO,CDG,2026-02-05T04:00,1356.00
KL1220,BCN,AMS,2026-02-05T21:00,1437.00
KL1221,BCN,UIO,2026-02-05T21:00,339.00
KL1222,BCN,IAH,2026-02-05T16:00,1117.00
KL1223,BCN,LHR,2026-02-05T01:00,1139.00
KL1224,BCN,BRU,2026-02-05T05:00,421.00
KL1225,BCN,SYD,2026-02-05T21:00,518.00
KL1226,BCN,NRT,2026-02-05T23:00,479.00
KL1227,BCN,BOS,2026-02-05T14:00,316.00
KL1228,BCN,EZE,2026-02-05T11:00,371.00
KL1229,BCN,MUC,2026-02-05T01:00,1289.00
KL1230,BCN,JFK,2026-02-05T11:00,238.00
KL1231,BCN,MAD,2026-02-05T22:00,504.00
KL1232,IAH,AMS,2026-02-05T03:00,1488.00
KL1233,IAH,UIO,2026-02-05T16:00,234.00
KL1234,IAH,BCN,2026-02-05T17:00,714.00
KL1235,IAH,ARN,2026-02-05T16:00,430.00
KL1236,IAH,LHR,2026-02-05T16:00,1141.00
KL1237,IAH,BRU,2026-02-05T21:00,386.00
KL1238,IAH,SYD,2026-02-05T17:00,789.00
KL1239,IAH,NRT,2026-02-05T00:00,279.00
KL1240,IAH,BOS,2026-02-05T21:00,643.00
KL1241,IAH,EZE,2026-02-05T21:00,1092.00
KL1242,IAH,MUC,2026-02-05T01:00,382.00
KL1243,IAH,MAD,2026-02-05T21:00,1372.00
KL1244,IAH,CDG,2026-02-05T14:00,883.00
KL1245,ARN,AMS,2026-02-05T00:00,328.00
KL1246,ARN,UIO,2026-02-05T10:00,1400.00
KL1247,ARN,BCN,2026-02-05T06:00,498.00
KL1248,ARN,LHR,2026-02-05T08:00,490.00
KL1249,ARN,SYD,2026-02-05T21:00,236.00
KL1250,ARN,NRT,2026-02-05T03:00,993.00
KL1251,ARN,BOS,2026-02-05T17:00,1193.00
KL1252,ARN,EZE,2026-02-05T10:00,1110.00
KL1253,ARN,MUC,2026-02-05T07:00,579.00
KL1254,ARN,TLV,2026-02-05T10:00,1123.00
KL1255,ARN,JFK,2026-02-05T04:00,134.00
KL1256,ARN,MAD,2026-02-05T23:00,1448.00
KL1257,ARN,CDG,2026-02-05T21:00,384.00
KL1258,LHR,AMS,2026-02-05T07:00,682.00
KL1259,LHR,UIO,2026-02-05T10:00,1201.00
KL1260,LHR,BCN,2026-02-05T03:00,1005.00
KL1261,LHR,IAH,2026-02-05T19:00,1020.00
KL1262,LHR,ARN,2026-02-05T22:00,1105.00
KL1263,LHR,BRU,2026-02-05T14:00,534.00
KL1264,LHR,NRT,2026-02-05T09:00,984.00
KL1265,LHR,MUC,2026-02-05T13:00,1222.00
KL1266,LHR,JFK,2026-02-05T14:00,1231.00
KL1267,LHR,MAD,2026-02-05T10:00,1040.00
KL1268,LHR,CDG,2026-02-05T14:00,639.00
KL1269,BRU,AMS,2026-02-05T03:00,1157.00
KL1270,BRU,UIO,2026-02-05T14:00,1026.00
KL1271,BRU,BCN,2026-02-05T20:00,972.00
KL1272,BRU,IAH,2026-02-05T07:00,748.00
KL1273,BRU,ARN,2026-02-05T06:00,989.00
KL1274,BRU,LHR,2026-02-05T08:00,1314.00
KL1275,BRU,SYD,2026-02-05T01:00,1410.00
KL1276,BRU,NRT,2026-02-05T05:00,1003.00
KL1277,BRU,MUC,2026-02-05T17:00,200.00
KL1278,BRU,TLV,2026-02-05T04:00,1213.00
KL1279,BRU,JFK,2026-02-05T03:00,1453.00
KL1280,BRU,MAD,2026-02-05T17:00,441.00
KL1281,BRU,CDG,2026-02-05T13:00,272.00
KL1282,SYD,AMS,2026-02-05T02:00,399.00
KL1283,SYD,UIO,2026-02-05T23:00,1335.00
KL1284,SYD,BCN,2026-02-05T18:00,1491.00
KL1285,SYD,ARN,2026-02-05T13:00,644.00
KL1286,SYD,NRT,2026-02-05T06:00,124.00
KL1287,SYD,BOS,2026-02-05T19:00,475.00
KL1288,SYD,JFK,2026-02-05T17:00,816.00
KL1289,SYD,MAD,2026-02-05T20:00,1393.00
KL1290,SYD,CDG,2026-02-05T08:00,889.00
KL1291,NRT,AMS,2026-02-05T13:00,1392.00
KL1292,NRT,UIO,2026-02-05T09:00,413.00
KL1293,NRT,BCN,2026-02-05T13:00,282.00
KL1294,NRT,IAH,2026-02-05T13:00,560.00
KL1295,NRT,ARN,2026-02-05T05:00,1352.00
KL1296,NRT,LHR,2026-02-05T07:00,1258.00
KL1297,NRT,BRU,2026-02-05T09:00,422.00
KL1298,NRT,SYD,2026-02-05T04:00,341.00
KL1299,NRT,BOS,2026-02-05T15:00,818.00
KL1300,NRT,EZE,2026-02-05T09:00,531.00
KL1301,NRT,MUC,2026-02-05T14:00,622.00
KL1302,NRT,TLV,2026-02-05T01:00,186.00
KL1303,NRT,MAD,2026-02-05T20:00,247.00
KL1304,NRT,CDG,2026-02-05T00:00,609.00
KL1305,BOS,AMS,2026-02-05T14:00,637.00
KL1306,BOS,BCN,2026-02-05T19:00,1445.00
KL1307,BOS,IAH,2026-02-05T12:00,1288.00
KL1308,BOS,ARN,2026-02-05T09:00,176.00
KL1309,BOS,LHR,2026-02-05T23:00,536.00
KL1310,BOS,BRU,2026-02-05T21:00,1354.00
KL1311,BOS,SYD,2026-02-05T21:00,409.00
KL1312,BOS,MUC,2026-02-05T02:00,1358.00
KL1313,BOS,TLV,2026-02-05T11:00,364.00
KL1314,BOS,JFK,2026-02-05T04:00,672.00
KL1315,EZE,AMS,2026-02-05T20:00,1102.00
KL1316,EZE,UIO,2026-02-05T17:00,718.00
KL1317,EZE,BCN,2026-02-05T05:00,1478.00
KL1318,EZE,IAH,2026-02-05T03:00,226.00
KL1319,EZE,ARN,2026-02-05T03:00,1019.00
KL1320,EZE,LHR,2026-02-05T20:00,331.00
KL1321,EZE,BRU,2026-02-05T21:00,1415.00
KL1322,EZE,NRT,2026-02-05T10:00,119.00
KL1323,EZE,BOS,2026-02-05T16:00,1405.00
KL1324,EZE,MUC,2026-02-05T03:00,1343.00
KL1325,EZE,JFK,2026-02-05T08:00,564.00
KL1326,EZE,MAD,2026-02-05T10:00,1030.00
KL1327,EZE,CDG,2026-02-05T03:00,367.00
KL1328,MUC,AMS,2026-02-05T20:00,208.00
KL1329,MUC,UIO,2026-02-05T15:00,142.00
KL1330,MUC,BCN,2026-02-05T02:00,457.00
KL1331,MUC,IAH,2026-02-05T07:00,307.00
KL1332,MUC,ARN,2026-02-05T20:00,463.00
KL1333,MUC,LHR,2026-02-05T22:00,1139.00
KL1334,MUC,NRT,2026-02-05T10:00,131.00
KL1335,MUC,BOS,2026-02-05T13:00,673.00
KL1336,MUC,EZE,2026-02-05T18:00,1093.00
KL1337,MUC,TLV,2026-02-05T02:00,262.00
KL1338,MUC,MAD,2026-02-05T02:00,1303.00
KL1339,MUC,CDG,2026-02-05T10:00,548.00
KL1340,TLV,AMS,2026-02-05T06:00,1405.00
KL1341,TLV,UIO,2026-02-05T01:00,297.00
KL1342,TLV,ARN,2026-02-05T03:00,1087.00
KL1343,TLV,LHR,2026-02-05T21:00,787.00
KL1344,TLV,BRU,2026-02-05T18:00,211.00
KL1345,TLV,SYD,2026-02-05T06:00,342.00
KL1346,TLV,NRT,2026-02-05T05:00,1229.00
KL1347,TLV,EZE,2026-02-05T16:00,1451.00
KL1348,TLV,MUC,2026-02-05T20:00,1317.00
KL1349,TLV,JFK,2026-02-05T19:00,719.00
KL1350,TLV,CDG,2026-02-05T22:00,1302.00
KL1351,JFK,AMS,2026-02-05T01:00,460.00
KL1352,JFK,UIO,2026-02-05T09:00,585.00
KL1353,JFK,ARN,2026-02-05T17:00,1361.00
KL1354,JFK,BRU,2026-02-05T22:00,674.00
KL1355,JFK,NRT,2026-02-05T08:00,379.00
KL1356,JFK,BOS,2026-02-05T00:00,1213.00
KL1357,JFK,EZE,2026-02-05T22:00,155.00
KL1358,JFK,TLV,2026-02-05T13:00,194.00
KL1359,JFK,CDG,2026-02-05T13:00,1146.00
KL1360,MAD,AMS,2026-02-05T05:00,378.00
KL1361,MAD,UIO,2026-02-05T05:00,809.00
KL1362,MAD,BCN,2026-02-05T05:00,1159.00
KL1363,MAD,IAH,2026-02-05T00:00,636.00
KL1364,MAD,ARN,2026-02-05T13:00,172.00
KL1365,MAD,LHR,2026-02-05T02:00,358.00
KL1366,MAD,SYD,2026-02-05T15:00,105.00
KL1367,MAD,NRT,2026-02-05T07:00,1445.00
KL1368,MAD,EZE,2026-02-05T05:00,1107.00
KL1369,MAD,MUC,2026-02-05T00:00,652.00
KL1370,MAD,TLV,2026-02-05T09:00,998.00
KL1371,MAD,JFK,2026-02-05T01:00,604.00
KL1372,MAD,CDG,2026-02-05T08:00,1223.00
KL1373,CDG,AMS,2026-02-05T06:00,1255.00
KL1374,CDG,UIO,2026-02-05T08:00,1083.00
KL1375,CDG,BCN,2026-02-05T14:00,1326.00
KL1376,CDG,ARN,2026-02-05T09:00,782.00
KL1377,CDG,SYD,2026-02-05T19:00,825.00
KL1378,CDG,NRT,2026-02-05T01:00,205.00
KL1379,CDG,BOS,2026-02-05T06:00,555.00
KL1380,CDG,EZE,2026-02-05T23:00,645.00
KL1381,CDG,TLV,2026-02-05T19:00,944.00
KL1382,CDG,MAD,2026-02-05T04:00,1335.00
KL1383,AMS,UIO,2026-02-06T18:00,368.00
KL1384,AMS,BCN,2026-02-06T05:00,818.00
KL1385,AMS,IAH,2026-02-06T23:00,1245.00
KL1386,AMS,LHR,2026-02-06T07:00,1322.00
KL1387,AMS,BRU,2026-02-06T08:00,500.00
KL1388,AMS,SYD,2026-02-06T07:00,1467.00
KL1389,AMS,NRT,2026-02-06T15:00,1355.00
KL1390,AMS,BOS,2026-02-06T20:00,675.00
KL1391,AMS,EZE,2026-02-06T03:00,396.00
KL1392,AMS,TLV,2026-02-06T17:00,784.00
KL1393,AMS,JFK,2026-02-06T17:00,239.00
KL1394,AMS,MAD,2026-02-06T00:00,872.00
KL1395,AMS,CDG,2026-02-06T10:00,1234.00
KL1396,UIO,AMS,2026-02-06T23:00,175.00
KL1397,UIO,BCN,2026-02-06T11:00,889.00
KL1398,UIO,IAH,2026-02-06T07:00,535.00
KL1399,UIO,ARN,2026-02-06T06:00,1051.00
KL1400,UIO,SYD,2026-02-06T20:00,991.00
KL1401,UIO,NRT,2026-02-06T10:00,172.00
KL1402,UIO,BOS,2026-02-06T02:00,1390.00
KL1403,UIO,MUC,2026-02-06T22:00,544.00
KL1404,UIO,TLV,2026-02-06T16:00,459.00
KL1405,UIO,MAD,2026-02-06T19:00,868.00
KL1406,UIO,CDG,2026-02-06T05:00,934.00
KL1407,BCN,AMS,2026-02-06T02:00,928.00
KL1408,BCN,UIO,2026-02-06T16:00,1232.00
KL1409,BCN,IAH,2026-02-06T15:00,488.00
KL1410,BCN,ARN,2026-02-06T08:00,1476.00
KL1411,BCN,LHR,2026-02-06T08:00,1192.00
KL1412,BCN,BRU,2026-02-06T21:00,147.00
KL1413,BCN,SYD,2026-02-06T00:00,1300.00
KL1414,BCN,NRT,2026-02-06T00:00,864.00
KL1415,BCN,BOS,2026-02-06T08:00,837.00
KL1416,BCN,EZE,2026-02-06T22:00,927.00
KL1417,BCN,MUC,2026-02-06T12:00,476.00
KL1418,BCN,TLV,2026-02-06T11:00,621.00
KL1419,BCN,JFK,2026-02-06T03:00,515.00
KL1420,IAH,AMS,2026-02-06T07:00,369.00
KL1421,IAH,UIO,2026-02-06T06:00,669.00
KL1422,IAH,BCN,2026-02-06T01:00,692.00
KL1423,IAH,LHR,2026-02-06T05:00,1384.00
KL1424,IAH,BRU,2026-02-06T21:00,581.00
KL1425,IAH,SYD,2026-02-06T09:00,240.00
KL1426,IAH,NRT,2026-02-06T00:00,1199.00
KL1427,IAH,BOS,2026-02-06T22:00,1477.00
KL1428,IAH,MUC,2026-02-06T03:00,184.00
KL1429,IAH,JFK,2026-02-06T13:00,1073.00
KL1430,IAH,CDG,2026-02-06T08:00,737.00
KL1431,ARN,AMS,2026-02-06T22:00,312.00
KL1432,ARN,UIO,2026-02-06T14:00,559.00
KL1433,ARN,BCN,2026-02-06T14:00,1404.00
KL1434,ARN,IAH,2026-02-06T04:00,1253.00
KL1435,ARN,BRU,2026-02-06T14:00,534.00
KL1436,ARN,SYD,2026-02-06T20:00,591.00
KL1437,ARN,NRT,2026-02-06T22:00,955.00
KL1438,ARN,BOS,2026-02-06T23:00,720.00
KL1439,ARN,EZE,2026-02-06T22:00,971.00
KL1440,ARN,MUC,2026-02-06T23:00,759.00
KL1441,ARN,TLV,2026-02-06T00:00,815.00
KL1442,ARN,JFK,2026-02-06T18:00,161.00
KL1443,ARN,MAD,2026-02-06T15:00,666.00
KL1444,LHR,AMS,2026-02-06T23:00,653.00
KL1445,LHR,UIO,2026-02-06T14:00,1007.00
KL1446,LHR,BCN,2026-02-06T13:00,405.00
KL1447,LHR,IAH,2026-02-06T23:00,982.00
KL1448,LHR,ARN,2026-02-06T03:00,1355.00
KL1449,LHR,SYD,2026-02-06T22:00,1117.00
KL1450,LHR,NRT,2026-02-06T06:00,1178.00
KL1451,LHR,BOS,2026-02-06T20:00,1192.00
KL1452,LHR,MAD,2026-02-06T05:00,154.00
KL1453,LHR,CDG,2026-02-06T10:00,579.00
KL1454,BRU,AMS,2026-02-06T07:00,104.00
KL1455,BRU,IAH,2026-02-06T15:00,596.00
KL1456,BRU,LHR,2026-02-06T12:00,1481.00
KL1457,BRU,NRT,2026-02-06T21:00,1203.00
KL1458,BRU,BOS,2026-02-06T13:00,679.00
KL1459,BRU,TLV,2026-02-06T12:00,1382.00
KL1460,BRU,JFK,2026-02-06T11:00,433.00
KL1461,BRU,MAD,2026-02-06T15:00,1090.00
KL1462,BRU,CDG,2026-02-06T14:00,325.00
KL1463,SYD,AMS,2026-02-06T17:00,326.00
KL1464,SYD,BCN,2026-02-06T19:00,1072.00
KL1465,SYD,ARN,2026-02-06T00:00,1277.00
KL1466,SYD,LHR,2026-02-06T19:00,1384.00
KL1467,SYD,BRU,2026-02-06T04:00,195.00
KL1468,SYD,NRT,2026-02-06T08:00,712.00
KL1469,SYD,BOS,2026-02-06T23:00,1402.00
KL1470,SYD,EZE,2026-02-06T02:00,1425.00
KL1471,SYD,MUC,2026-02-06T01:00,1475.00
KL1472,SYD,TLV,2026-02-06T17:00,1153.00
KL1473,SYD,JFK,2026-02-06T02:00,1283.00
KL1474,SYD,MAD,2026-02-06T23:00,673.00
KL1475,NRT,AMS,2026-02-06T02:00,322.00
KL1476,NRT,UIO,2026-02-06T18:00,192.00
KL1477,NRT,BCN,2026-02-06T03:00,148.00
KL1478,NRT,IAH,2026-02-06T07:00,1393.00
KL1479,NRT,ARN,2026-02-06T16:00,597.00
KL1480,NRT,BRU,2026-02-06T17:00,1083.00
KL1481,NRT,BOS,2026-02-06T03:00,1196.00
KL1482,NRT,EZE,2026-02-06T07:00,584.00
KL1483,NRT,TLV,2026-02-06T14:00,766.00
KL1484,NRT,JFK,2026-02-06T14:00,240.00
KL1485,NRT,MAD,2026-02-06T03:00,1292.00
KL1486,NRT,CDG,2026-02-06T07:00,102.00
KL1487,BOS,AMS,2026-02-06T17:00,807.00
KL1488,BOS,UIO,2026-02-06T15:00,1354.00
KL1489,BOS,BCN,2026-02-06T02:00,645.00
KL1490,BOS,IAH,2026-02-06T19:00,832.00
KL1491,BOS,ARN,2026-02-06T12:00,653.00
KL1492,BOS,BRU,2026-02-06T16:00,205.00
